time_ago,titles,subtitles,location,images,links
,Fly-tippers warned as £1k fines issued,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/2a28/live/83f85370-b159-11ef-b8b4-6d288d209bd9.jpg.webp,https://www.bbc.com/news/articles/c1j0drg8gy2o
,'I want the church bell silenced – in Helpringham',,,https://ichef.bbci.co.uk/news/480/cpsprodpb/5501/live/49e05a20-b320-11ef-ae38-31c81b2d5bcb.jpg.webp,https://www.bbc.com/news/articles/c1j0rnz70rno
,Man jailed for life for killing partner's child,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/a3e8/live/a7072620-b7b2-11ef-bd09-a15c73659a58.jpg.webp,https://www.bbc.com/news/articles/c07gzr5r9eko
,'Vile' sex abuser with dozens of child victims jailed,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/fc10/live/867e0420-b710-11ef-aff0-072ce821b6ab.jpg.webp,https://www.bbc.com/news/articles/c5yr3rpjlj9o
,Mother confronts her son's killers in court,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/5840/live/e93452e0-b30a-11ef-842c-170e37f7cefa.jpg.webp,https://www.bbc.com/news/articles/cx2n8j3p1wdo
,Peaky Blinders movie spotted filming in Wrexham,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/98c8/live/d4c48390-b09c-11ef-a71e-c1a173c4fbf1.jpg.webp,https://www.bbc.com/news/articles/cpdnl6y6jzyo
,One in three shops found to sell knives to teens,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/329a/live/384899f0-b0c6-11ef-b2d5-1f470ee03eb2.jpg.webp,https://www.bbc.com/news/articles/c0ew87p5pw8o
,Machinery seized as police target rural crime,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/dfa7/live/f982b7f0-a5b2-11ef-ac88-9be1aa755736.jpg.webp,https://www.bbc.com/news/articles/ce3yd2ndez7o
,Nightclub has licence revoked after gun fight,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/b57e/live/4a80a4a0-b166-11ef-a0f2-fd81ae5962f4.jpg.webp,https://www.bbc.com/news/articles/c86w9wqlqwxo
,Fly-tippers warned as £1k fines issued,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/2a28/live/83f85370-b159-11ef-b8b4-6d288d209bd9.jpg.webp,https://www.bbc.com/news/articles/c1j0drg8gy2o
,'I want the church bell silenced – in Helpringham',,,https://ichef.bbci.co.uk/news/480/cpsprodpb/5501/live/49e05a20-b320-11ef-ae38-31c81b2d5bcb.jpg.webp,https://www.bbc.com/news/articles/c1j0rnz70rno
,Man jailed for life for killing partner's child,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/a3e8/live/a7072620-b7b2-11ef-bd09-a15c73659a58.jpg.webp,https://www.bbc.com/news/articles/c07gzr5r9eko
,'More deaths' warning if rough sleeping hub closes,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/41bc/live/1fc19f00-b64b-11ef-b290-5582545eece3.jpg.webp,https://www.bbc.com/news/articles/cm2l739037jo
,'I spent 30 years as a therapist to killers - and no-one is born evil',,,https://ichef.bbci.co.uk/news/480/cpsprodpb/5905/live/3a2c6220-acb5-11ef-a4fe-a3e9a6c5d640.png.webp,https://www.bbc.com/news/articles/cgk1v20lrn2o
,"Police feel unsafe working at carnival, survey claims",,,https://ichef.bbci.co.uk/news/480/cpsprodpb/c806/live/0d017470-b00c-11ef-a88f-9db5c484bac5.jpg.webp,https://www.bbc.com/news/articles/c5yvk5dk38xo
,"Jay-Z accused with Diddy in lawsuit of raping girl, 13, in 2000",,,https://ichef.bbci.co.uk/news/480/cpsprodpb/186b/live/9e0a0110-b61c-11ef-a0f2-fd81ae5962f4.jpg.webp,https://www.bbc.com/news/articles/cd75dy0ggz3o
,'Unplayable' - Mbeumo and Wissa keep Brentford firing,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/8fe3/live/54e9dd10-b4ce-11ef-a0f2-fd81ae5962f4.jpg.webp,https://www.bbc.com/sport/football/articles/cvgrrjqgv8lo
,WECA mayor reveals violence prevention office plan,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/0190/live/627d7b60-af2b-11ef-bf13-0d5fafac0b95.jpg.webp,https://www.bbc.com/news/articles/cq6l651ddrno
,Daniel Penny faces new civil lawsuit while trial continues,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/469e/live/3800dd90-b36e-11ef-b80f-b979e3624b85.jpg.webp,https://www.bbc.com/news/articles/cqx8wd1340ro
,Virtual reality reveals knife crime true reality,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/8784/live/d645fbb0-a370-11ef-86fc-7b30264b589b.jpg.webp,https://www.bbc.com/news/articles/cp812r2n9emo
,Stowaway evaded airport security by sneaking through staff line,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/1eef/live/7d496470-b342-11ef-a0f2-fd81ae5962f4.jpg.webp,https://www.bbc.com/news/articles/c878x4q7g75o
,"Drink and drug-driving 'never, ever worth the risk'",,,https://ichef.bbci.co.uk/news/480/cpsprodpb/508c/live/4d98bf80-b0b5-11ef-842f-8fee5458b8e4.jpg.webp,https://www.bbc.com/news/articles/c5yvkjknl9mo
,California shooting suspect used fake story to gain access to school,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/9231/live/64eb30a0-b308-11ef-a2ca-e99d0c9a24e3.jpg.webp,https://www.bbc.com/news/articles/crl3njg544eo
,Namibia elects first female president in disputed poll,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/ced7/live/859cb2d0-b194-11ef-a2ca-e99d0c9a24e3.jpg.webp,https://www.bbc.com/news/articles/c5yx0r14jrmo
,Covid corruption commissioner starts fraud probe,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/3962/live/f9f0c340-b0fb-11ef-a789-a1fafdc3cf01.png.webp,https://www.bbc.com/news/articles/cvg6r7zk47eo
,Workers tasked to remove racist graffiti threatened,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/2b92/live/f0c4ec70-b22b-11ef-afbb-adf2418b5e72.jpg.webp,https://www.bbc.com/news/articles/c2exk27300go
,Hundreds of plants seized in cannabis farm raids,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/e087/live/61c8ec80-b3cd-11ef-87f9-6b7b7249ee9c.jpg.webp,https://www.bbc.com/news/articles/clyv2w2lnyqo
,Food bag scheme praised in university research,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/a186/live/8129b210-b0b4-11ef-aff0-072ce821b6ab.jpg.webp,https://www.bbc.com/news/articles/clyxn13gzvxo
,Man arrested as cannabis farm uncovered at house,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/76e0/live/679830c0-b0ae-11ef-8403-a73d519cc056.png.webp,https://www.bbc.com/news/articles/cjwl31xdyzeo
,The party song that became a US anthem in 2024,,,https://ichef.bbci.co.uk/images/ic/480x270/p0kbmxxn.jpg.webp,https://www.bbc.com/culture/article/20241212-shaboozey-a-bar-song-tipsy-the-2024-drinking-song-that-became-a-giant-us-hit
,Brothers found guilty of raping teenage girls,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/d562/live/b674c7a0-b2eb-11ef-a6fb-d9b09689a88d.jpg.webp,https://www.bbc.com/news/articles/c1wqjde7z27o
,Will Keir Starmer be able to meet his new pledges?,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/ee73/live/88443370-b255-11ef-a0f2-fd81ae5962f4.png.webp,https://www.bbc.com/news/articles/c5yx03zplkdo
,"'Sara was failed' and 10,000 civil service jobs 'to be axed'",,,https://ichef.bbci.co.uk/news/480/cpsprodpb/805c/live/fd378010-b81d-11ef-a0f2-fd81ae5962f4.png.webp,https://www.bbc.com/news/articles/c4g3rly4727o
,Named officer for every community in police push,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/d434/live/f815e600-b2ee-11ef-a6fb-d9b09689a88d.jpg.webp,https://www.bbc.com/news/articles/c1mrlnyv4g1o
,Biden's full statement pardoning son Hunter,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/1ece/live/74f2e7b0-b090-11ef-93a6-9fd2d3586a96.jpg.webp,https://www.bbc.com/news/articles/c3dx9n3m9y2o
,Drugs worth £300k seized in county lines crackdown,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/898d/live/ff74f950-b301-11ef-842c-170e37f7cefa.jpg.webp,https://www.bbc.com/news/articles/crl3nj99e8jo
,Missing documents 'frustrating' for hotel bomb inquiry,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/0e9d/live/b559c1f0-b6e1-11ef-8b34-156b65e86dfb.jpg.webp,https://www.bbc.com/news/articles/cn7rvgpd6k4o
,Ulez protesters fined for harassing Sadiq Khan,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/f4e4/live/be0a7a70-b3f2-11ef-bd4c-c5c47efdda3c.jpg.webp,https://www.bbc.com/news/articles/cg5275yj11po
,Billy Ocean and Stacey Dooley set for Hay Festival,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/38c6/live/589eb780-b188-11ef-bfca-23e61286e8cd.jpg.webp,https://www.bbc.com/news/articles/ceqlnjrgn7qo
,Thirty-five arrested in people smuggling crackdown,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/fec8/live/0d3ff5e0-b2f2-11ef-a2ca-e99d0c9a24e3.jpg.webp,https://www.bbc.com/news/articles/cp9nz10p40vo
,North Devon night bus returns for festive season,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/5480/live/acd2f1b0-ad71-11ef-967f-cbb1965d6a73.png.webp,https://www.bbc.com/news/articles/cly0k977e72o
,Vietnamese tycoon loses death row appeal over world's biggest bank fraud,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/ba04/live/1acd64e0-b0cc-11ef-aff0-072ce821b6ab.jpg.webp,https://www.bbc.com/news/articles/cd753r47815o
,March to highlight rise in violence against women,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/1d7f/live/3eb97920-b2fc-11ef-b3dd-1716df558836.jpg.webp,https://www.bbc.com/news/articles/c2ld9zepzxwo
,"Hitman offered $71,000 for Canadian reporter's assassination",,,https://ichef.bbci.co.uk/news/480/cpsprodpb/ed44/live/6aacd510-ae90-11ef-b000-f19c0bb9eadc.jpg.webp,https://www.bbc.com/news/articles/c7747l84xp1o
,Teenager jailed for firearm offences,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/549b/live/c24bdf50-b21e-11ef-a60f-2583ac5097f7.jpg.webp,https://www.bbc.com/news/articles/c1ln49mmqq7o
,PCC defends suspension of acting police chief,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/3dc1/live/26652360-ae6f-11ef-b933-b9852e2183c5.jpg.webp,https://www.bbc.com/news/articles/c4gznnw50neo
,Far-right extremist who murdered South African hero to be deported,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/1590/live/9ba19420-b3cd-11ef-87f9-6b7b7249ee9c.jpg.webp,https://www.bbc.com/news/articles/cn8glw6n547o
,Curfew for 'disgraceful' attack on police officer,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/42d9/live/e18cd080-b229-11ef-8865-817d2ff480b3.jpg.webp,https://www.bbc.com/news/articles/c623de7p777o
,Curfew for 'disgraceful' attack on police officer,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/42d9/live/e18cd080-b229-11ef-8865-817d2ff480b3.jpg.webp,https://www.bbc.com/news/articles/c623de7p777o
,Killing of insurance CEO reveals simmering anger at US health system,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/acee/live/4192e050-b49b-11ef-a0f2-fd81ae5962f4.jpg.webp,https://www.bbc.com/news/articles/cm2eeeep0npo
,Gang jailed after £90m of drugs found in shipment,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/196b/live/742b3170-ae4c-11ef-ad87-e1f6f2a59d85.jpg.webp,https://www.bbc.com/news/articles/cz6jq4l3d2eo
,Ex-police chief complaint was 'sat on' for weeks,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/cae1/live/9832dad0-ae49-11ef-ad87-e1f6f2a59d85.png.webp,https://www.bbc.com/news/articles/c36pygylz30o
,Romania hit by major election influence campaign and Russian cyber-attacks,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/255d/live/c3e48aa0-b274-11ef-949f-7f8197011881.jpg.webp,https://www.bbc.com/news/articles/cgq18w507dko
,Man arrested on suspicion of rape at Groucho Club,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/9c56/live/8e260bb0-afee-11ef-8ab9-9192db313061.jpg.webp,https://www.bbc.com/news/articles/c5y8dddpwd2o
,£38m of support for domestic abuse victims,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/386c/live/93319c70-b24e-11ef-a2ca-e99d0c9a24e3.jpg.webp,https://www.bbc.com/news/articles/c8ewl2zdk88o
,Jihadist police chief of Timbuktu jailed for war crimes,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/41db/live/d76a3970-a72b-11ef-a4fe-a3e9a6c5d640.jpg.webp,https://www.bbc.com/news/articles/cj6kp9756l2o
,Farmer stops removing fly-tipping waste over costs,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/4b30/live/cedc4b40-b31a-11ef-a19d-bfb4cf216fb0.jpg.webp,https://www.bbc.com/news/articles/c5yv5m2lmydo
,Man jailed for poisoning woman with abortion drugs,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/0332/live/87d738c0-a73c-11ef-9af0-69bf49d9313b.jpg.webp,https://www.bbc.com/news/articles/cje0p1dlzleo
,Three more hospitals hit by cyber attack,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/19df/live/f71b6ff0-b26b-11ef-93fc-515d2be0e1f7.jpg.webp,https://www.bbc.com/news/articles/c3vrk2e0xvwo
,Biden gives son Hunter 'unconditional' pardon,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/fe91/live/2be18f10-b066-11ef-8364-65625a3c6e3c.jpg.webp,https://www.bbc.com/news/articles/cjwl3venz39o
,Teenager arrested after stealing blood bike,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/3d63/live/e1751080-afbd-11ef-a9b3-3754be480688.jpg.webp,https://www.bbc.com/news/articles/cj0j07m7l72o
,Fly-tipping fine paused for council review,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/93c0/live/90bb88b0-b164-11ef-a2ca-e99d0c9a24e3.jpg.webp,https://www.bbc.com/news/articles/cx2vmyyz2k1o
,Man in US charged with allegedly shipping weapons to N Korea,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/8602/live/3a3da6c0-b1c4-11ef-aeb2-49b1e739069d.jpg.webp,https://www.bbc.com/news/articles/c938pyxjg50o
,Harshita Brella murder: What we know so far,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/5d07/live/3d953fd0-a748-11ef-a689-d19e56b823a3.jpg.webp,https://www.bbc.com/news/articles/c5ymv1p1j4vo
,Guernsey hit by 'sharp rise' in sextortion cases,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/abcf/live/5db18240-ada8-11ef-a9d9-43d82b63cc27.jpg.webp,https://www.bbc.com/news/articles/cx2n83n7139o
,Gender justice call for black and minoritised women,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/b5b3/live/57848240-ac14-11ef-9b2f-03ec61c0de59.jpg.webp,https://www.bbc.com/news/articles/cqlrn5q413yo
,"Shared parental leave skewed against lower earning families, analysis shows",,,https://ichef.bbci.co.uk/news/480/cpsprodpb/ea6c/live/77ee28c0-ad8f-11ef-a42a-6f5b395dd3d5.jpg.webp,https://www.bbc.com/news/articles/ckg7k24j8ywo
,Crown court trials delayed due to funding cuts,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/cce0/live/7c42e850-b17e-11ef-84e6-298a2db62aed.jpg.webp,https://www.bbc.com/news/articles/c0q0zw0212lo
,Drugs worth £90m smuggled in banana shipment - court,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/e09d/live/411e5be0-adb1-11ef-8f6c-f1a86bb055ec.jpg.webp,https://www.bbc.com/news/articles/cqlrq0k2l0ko
,US woman admits drink-driving crash that killed bride on wedding day,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/7824/live/49b74f40-b168-11ef-a634-5dd77624ee4e.png.webp,https://www.bbc.com/news/articles/c3wepqnypg5o
,Marian Price to sue Disney over Say Nothing murder scene,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/f2d5/live/dda7e570-b23a-11ef-a0f2-fd81ae5962f4.jpg.webp,https://www.bbc.com/news/articles/cy53y2695n6o
,Murdered teen's mum fears more lives will be lost,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/3551/live/f05ef100-b162-11ef-b8b4-6d288d209bd9.png.webp,https://www.bbc.com/news/articles/cjr4xjx9rvzo
,Acting police chief suspended over allegations,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/33ed/live/a03e8710-ad86-11ef-9f62-6112282576ba.jpg.webp,https://www.bbc.com/news/articles/cr4lg21zxr2o
,'We’re stuck in a knife crime mire',,,https://ichef.bbci.co.uk/news/480/cpsprodpb/231b/live/3dc3ef00-a429-11ef-8ab9-9192db313061.png.webp,https://www.bbc.com/news/articles/cdd0re75z57o
,Police catch driver using shoelaces to move wipers,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/62dd/live/74273260-af13-11ef-8ab9-9192db313061.jpg.webp,https://www.bbc.com/news/articles/ced9qdxe667o
,Financial watchdog defends progress after MPs' criticism,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/e70b/live/1af95510-ae96-11ef-b2ef-ebf65ac1b3d1.jpg.webp,https://www.bbc.com/news/articles/cg57r9nzn3po
,Eight arrested on suspicion of hare coursing,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/3738/live/19e55190-b14a-11ef-aff0-072ce821b6ab.jpg.webp,https://www.bbc.com/news/articles/c5y8dw609g9o
,Police officer bought drink for underage girl,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/a9e4/live/1bba45d0-ae6f-11ef-b933-b9852e2183c5.png.webp,https://www.bbc.com/news/articles/c0j8xx7ne86o
,Scottish Budget 2025-26: At a glance,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/d74f/live/7a674770-b263-11ef-a0f2-fd81ae5962f4.jpg.webp,https://www.bbc.com/news/articles/cy0l7yj95j6o
,NYPD hunts gun-wielding assailant who killed UnitedHealthcare CEO outside hotel,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/0b09/live/e197bea0-b279-11ef-b93e-29dfab1fad64.jpg.webp,https://www.bbc.com/news/articles/cnv3dnm64vlo
,'Fantasist' fraudster jailed for savings theft,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/8858/live/9e35f8d0-b197-11ef-9049-eda50882c74d.jpg.webp,https://www.bbc.com/news/articles/c938pn98j0ko
,Extra patrols held in a bid to prevent shoplifting,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/dfa0/live/24028450-b22a-11ef-a2ca-e99d0c9a24e3.jpg.webp,https://www.bbc.com/news/articles/c5y7j7qqeyko
,Cocaine worth €2.6m 'destined for Christmas social scene',,,https://ichef.bbci.co.uk/news/480/cpsprodpb/5bc1/live/948b5c10-ad98-11ef-80d7-a1109ee9d848.jpg.webp,https://www.bbc.com/news/articles/c5y31qjdeego
,'We're having to investigate our grandson's death',,,https://ichef.bbci.co.uk/news/480/cpsprodpb/8931/live/6a024750-b3ed-11ef-a0f2-fd81ae5962f4.png.webp,https://www.bbc.com/news/articles/cvg6kd41196o
,Hunt for suspect after rape reported to police,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/5f50/live/1f905420-b01c-11ef-b72a-a78176a8748d.jpg.webp,https://www.bbc.com/news/articles/c8rjxjzv2x4o
,Illegal vapes and tobacco worth £75k are seized,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/91bb/live/ce9721a0-ad98-11ef-80d7-a1109ee9d848.jpg.webp,https://www.bbc.com/news/articles/cq8vlydgvn2o
,'We're having to investigate our grandson's death',,,https://ichef.bbci.co.uk/news/480/cpsprodpb/8931/live/6a024750-b3ed-11ef-a0f2-fd81ae5962f4.png.webp,https://www.bbc.com/news/articles/cvg6kd41196o
,Ex-police boss investigated for gross misconduct,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/3d61/live/47cfa5d0-ad7e-11ef-9f62-6112282576ba.png.webp,https://www.bbc.com/news/articles/c624pepjg1yo
,Why there's no song and dance around India's killer air,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/12c0/live/2cd0a2a0-b2da-11ef-a0f2-fd81ae5962f4.jpg.webp,https://www.bbc.com/news/articles/cgr0enrw0qxo
,Namibia opposition refuses to recognise poll result,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/300a/live/821649f0-afcd-11ef-8e95-674489b763e2.jpg.webp,https://www.bbc.com/news/articles/cjdld7xljk7o
,"Children criminalised by drug trade, says ex-addict",,,https://ichef.bbci.co.uk/news/480/cpsprodpb/1a54/live/831a8000-b2ed-11ef-a6fb-d9b09689a88d.jpg.webp,https://www.bbc.com/news/articles/czr37nerr36o
,Could drones be used to catch anti-social bikers?,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/ebdf/live/81df1c80-acdc-11ef-92c5-85d8a8f7d550.jpg.webp,https://www.bbc.com/news/articles/cvgld4z05vjo
,Russian deserter reveals war secrets of guarding nuclear base,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/1204/live/f0b1ba40-abe3-11ef-a4fe-a3e9a6c5d640.jpg.webp,https://www.bbc.com/news/articles/c9dl2pv0yj0o
,'Trusting' islanders at 'greater risk of fraud',,,https://ichef.bbci.co.uk/news/480/cpsprodpb/8c64/live/2ab1d210-accb-11ef-9567-e3ed3a4de1fc.png.webp,https://www.bbc.com/news/articles/cq52n9xp8gvo
,Marco Pierre White's son sentenced for burglary,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/5373/live/f2ecc4e0-b0bf-11ef-b2d5-1f470ee03eb2.png.webp,https://www.bbc.com/news/articles/cn54rg6lzg7o
,Police target predatory behaviour over Christmas,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/0aa9/live/c61bc130-b15c-11ef-aff0-072ce821b6ab.jpg.webp,https://www.bbc.com/news/articles/c20wjn73ynqo
,Man who livestreamed child sex assault jailed,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/8d5b/live/3cb31380-ada6-11ef-a722-2d3a2b74a293.jpg.webp,https://www.bbc.com/news/articles/ckgldr22p4eo
,Food 'lifeline' needs new home as demand rises,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/1899/live/be5ba2c0-ae83-11ef-aefa-d11da0a3feb6.png.webp,https://www.bbc.com/news/articles/c0lp3l8gnz1o
,Two arrested after man hurt in shooting,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/e7e2/live/674d3a90-ad78-11ef-a54d-75e6a7720568.png.webp,https://www.bbc.com/news/articles/c3e8g4j0g3no
,Police attempt Christmas shoplifting crackdown,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/0b01/live/d96a6230-adad-11ef-bdf5-b7cb2fa86e10.jpg.webp,https://www.bbc.com/news/articles/ckgvrzrx40vo
,The new gym helping addicts transform their lives,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/8fda/live/1599c890-b173-11ef-bdbb-6b7d5c72e775.jpg.webp,https://www.bbc.com/news/articles/cp83e3yg297o
,Two men arrested over 1980s child sexual abuse,,,https://ichef.bbci.co.uk/news/480/cpsprodpb/c662/live/92eb2320-ada4-11ef-a58d-0385ba71956d.jpg.webp,https://www.bbc.com/news/articles/czj7r4lg2plo
